"sender","requestkey","data","code","result","creationtime"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,"7fnAzZXT0bcH5pE_FT7zd6WM2fBJlWDE7ff7y4wCQhk","{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        21.032845204653\n        0.009238997015\n        [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro]\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.148267790969)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749444047"
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,Ud7DRUi7hMff68NPDfbNCN3qTC7ywcJ8hNTT0_feg9s,"{""user-ks"": {""keys"": [""825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595""], ""pred"": ""keys-all""}, ""token0Amount"": ""0.100000000000"", ""token1Amount"": ""0.000043553759"", ""token0AmountWithSlippage"": ""0.100000000000"", ""token1AmountWithSlippage"": ""0.000043118221""}","""(kaddex.exchange.swap-exact-in \n            (read-decimal 'token0Amount) \n            (read-decimal 'token1AmountWithSlippage) \n            [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro] \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            (read-keyset 'user-ks))""","{""data"": [{""token"": ""coin"", ""amount"": 0.1}, {""token"": ""n_582fed11af00dc626812cd7890bb88e72067f28c.bro"", ""amount"": 0.000043553759}], ""status"": ""success""}","1749456292"
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,"6UIJpMK8rww-r1J71Zliw9c_U2zy2YadpIfNmpIFfr4","{""user-ks"": {""keys"": [""825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595""], ""pred"": ""keys-all""}, ""token0Amount"": ""0.100000000000"", ""token1Amount"": ""0.000039887368"", ""token0AmountWithSlippage"": ""0.100000000000"", ""token1AmountWithSlippage"": ""0.000039488494""}","""(kaddex.exchange.swap-exact-in \n            (read-decimal 'token0Amount) \n            (read-decimal 'token1AmountWithSlippage) \n            [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro] \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            (read-keyset 'user-ks))""","{""data"": [{""token"": ""coin"", ""amount"": 0.1}, {""token"": ""n_582fed11af00dc626812cd7890bb88e72067f28c.bro"", ""amount"": 0.000039887368}], ""status"": ""success""}","1749284093"
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,urZTm1YDP66YipX8SgEKE7UuMs94MOpYGK28B3cSj7E,"{""user-ks"": {""keys"": [""825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595""], ""pred"": ""keys-all""}, ""token0Amount"": ""0.100000000000"", ""token1Amount"": ""0.000039886298"", ""token0AmountWithSlippage"": ""0.100000000000"", ""token1AmountWithSlippage"": ""0.000039487435""}","""(kaddex.exchange.swap-exact-in \n            (read-decimal 'token0Amount) \n            (read-decimal 'token1AmountWithSlippage) \n            [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro] \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            (read-keyset 'user-ks))""","{""data"": [{""token"": ""coin"", ""amount"": 0.1}, {""token"": ""n_582fed11af00dc626812cd7890bb88e72067f28c.bro"", ""amount"": 0.000039886298}], ""status"": ""success""}","1749284693"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,ytbxTXcQ8HTUKuWZ3kVn8J3BxeXKI7hxfIDbntOtZWc,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        47283.855335540188\n        109.379905102243\n        [free.maga coin]\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        free.maga.transfer-create\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 333.320228951441)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749297885"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,tbmMqBgYOEVxU_Drs5iN_Oobpoh7N0LGc50wDe84u9w,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 10.01, ""out-amount"": 4387.60639}","""(kaddex.exchange.swap-exact-out (read-decimal 'out-amount) (read-decimal 'in-amount) [coin free.maga] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\""(read-keyset 'keyset)) ""","{""data"": [{""token"": ""coin"", ""amount"": 9.999999999521}, {""token"": ""free.maga"", ""amount"": 4387.60639}], ""status"": ""success""}","1749297904"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,PRZ2opLTixDr7n8_yraF7rGFjeaxVZkg78iujFNWyEQ,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        106.700135125965\n        215.00698846\n        [coin runonflux.flux]\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.752166108642)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749298099"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,XvTJWWyhU_Izz82RHBqdt0Y2SF6G2WuMf9XcPF1LgjQ,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""a7c91e6bd494b60b68cd0080a52bc756b8ec0180f9a08e6d2aa13f47e5fe59ea""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        557703335.942486082\n        63.88965332218\n        [n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi coin]\n        \""k:a7c91e6bd494b60b68cd0080a52bc756b8ec0180f9a08e6d2aa13f47e5fe59ea\""\n        \""k:a7c91e6bd494b60b68cd0080a52bc756b8ec0180f9a08e6d2aa13f47e5fe59ea\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi.transfer-create\n        \""k:a7c91e6bd494b60b68cd0080a52bc756b8ec0180f9a08e6d2aa13f47e5fe59ea\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 3931443.455787918)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749304182"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,WywWahTmOXI0dAUEVDve2p0rssQviQaJMeb0yrAOIDE,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        9.93\n        4338.4923957738\n        [coin free.maga]\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.07)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749341757"
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,cWJ-aU8iBsCH1Cfj3qT96PGgKgjy9PcufFwqHmtyDWk,"{""user-ks"": {""keys"": [""825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595""], ""pred"": ""keys-all""}, ""token0Amount"": ""0.100000000000"", ""token1Amount"": ""0.000044447731"", ""token0AmountWithSlippage"": ""0.100000000000"", ""token1AmountWithSlippage"": ""0.000044003253""}","""(kaddex.exchange.swap-exact-in \n            (read-decimal 'token0Amount) \n            (read-decimal 'token1AmountWithSlippage) \n            [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro] \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            (read-keyset 'user-ks))""","{""data"": [{""token"": ""coin"", ""amount"": 0.1}, {""token"": ""n_582fed11af00dc626812cd7890bb88e72067f28c.bro"", ""amount"": 0.000044445843}], ""status"": ""success""}","1749370492"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,D6QlQhk4Dtbjr4j7PcNB1_PuCpiWfEWyWq8ZoHKy6Vo,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""22a27bd4a29c5bf89bcde83f4e68c149103240273762f2010467756b8ce06f33""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        607819805.184082628909\n        70.1717836018\n        [n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi coin]\n        \""k:22a27bd4a29c5bf89bcde83f4e68c149103240273762f2010467756b8ce06f33\""\n        \""k:22a27bd4a29c5bf89bcde83f4e68c149103240273762f2010467756b8ce06f33\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi.transfer-create\n        \""k:22a27bd4a29c5bf89bcde83f4e68c149103240273762f2010467756b8ce06f33\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 4284731.75859876979)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749375348"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,uHuCIl8_APZIi4SOwfVUAz7MRXwtmleEYc6EddBum6g,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        21359.038571158012\n        145.724729911048\n        [free.crankk01 coin]\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        free.crankk01.transfer-create\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 150.567240682886)""","{""error"": {""info"": ""kaddex.exchange.swap-exact-in.{cNPjszeIeh00mmnYufcRNL1-Kn_cYOtOUsFBNwejXf8}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-in: insufficient output amount 143.001187837467"", ""callStack"": []}, ""status"": ""failure""}","1749377887"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,wNdtmJpheYM0B45MhSA6yOquVlV_-D6jO1tEZecyftc,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""c7941c34e6f104adccff5e8261698b4d687bc8f382551f4c3dad6acd2bbe7eb6""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        0.409116\n        1000.1784948148\n        [coin kaddex.kdx]\n        \""k:c7941c34e6f104adccff5e8261698b4d687bc8f382551f4c3dad6acd2bbe7eb6\""\n        \""k:c7941c34e6f104adccff5e8261698b4d687bc8f382551f4c3dad6acd2bbe7eb6\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:c7941c34e6f104adccff5e8261698b4d687bc8f382551f4c3dad6acd2bbe7eb6\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.002884)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749411264"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,KN4I3YuAt_IB3D1p0MBwVM1vdMWQ9FIAUbNVmHmjY0I,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        19.242084104518\n        0.008500532228\n        [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro]\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.135644097413)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749443741"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,"4bVFxupJ_xWI4VFNfS0g-nHrdsYF9lENCqOqupOTTWA","{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        9.93\n        6683068.0029349034\n        [coin n_71c27e6720665fb572433c8e52eb89833b47b49b.Peppapig]\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.07)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749443919"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,Ac2SGsyOq_NHid3TYcghGDQ2hU8OAM3vsXy129qpcG8,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        18.806244285032\n        0.008330347656\n        [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro]\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.132571711979)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749443117"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,TEhuFnWMhPp1_nONok8sVKVDrVH9YwxYVs_BpvmgS_8,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        4.856165678191\n        2106.259599976\n        [coin free.maga]\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.034232789272)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749444094"
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,U33sT9L-uyntiMSGryyH7_TPx9hyotI2vgIpysj3lS8,"{""user-ks"": {""keys"": [""825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595""], ""pred"": ""keys-all""}, ""token0Amount"": ""0.100000000000"", ""token1Amount"": ""0.000043554370"", ""token0AmountWithSlippage"": ""0.100000000000"", ""token1AmountWithSlippage"": ""0.000043118826""}","""(kaddex.exchange.swap-exact-in \n            (read-decimal 'token0Amount) \n            (read-decimal 'token1AmountWithSlippage) \n            [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro] \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            (read-keyset 'user-ks))""","{""data"": [{""token"": ""coin"", ""amount"": 0.1}, {""token"": ""n_582fed11af00dc626812cd7890bb88e72067f28c.bro"", ""amount"": 0.00004355437}], ""status"": ""success""}","1749455993"
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,Hq_nbNXS00UB3MV3zWNTqlBYTgDbJ_k-_Jl6wGYHy1o,"{""user-ks"": {""keys"": [""825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595""], ""pred"": ""keys-all""}, ""token0Amount"": ""0.100000000000"", ""token1Amount"": ""0.000043553149"", ""token0AmountWithSlippage"": ""0.100000000000"", ""token1AmountWithSlippage"": ""0.000043117617""}","""(kaddex.exchange.swap-exact-in \n            (read-decimal 'token0Amount) \n            (read-decimal 'token1AmountWithSlippage) \n            [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro] \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            (read-keyset 'user-ks))""","{""data"": [{""token"": ""coin"", ""amount"": 0.1}, {""token"": ""n_582fed11af00dc626812cd7890bb88e72067f28c.bro"", ""amount"": 0.000043553149}], ""status"": ""success""}","1749456593"
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,nO8koxaVTiH_UatRtsMZugOVBej98aIIC4nv3oruF_o,"{""user-ks"": {""keys"": [""825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595""], ""pred"": ""keys-all""}, ""token0Amount"": ""0.100000000000"", ""token1Amount"": ""0.000043552539"", ""token0AmountWithSlippage"": ""0.100000000000"", ""token1AmountWithSlippage"": ""0.000043117013""}","""(kaddex.exchange.swap-exact-in \n            (read-decimal 'token0Amount) \n            (read-decimal 'token1AmountWithSlippage) \n            [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro] \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            (read-keyset 'user-ks))""","{""data"": [{""token"": ""coin"", ""amount"": 0.1}, {""token"": ""n_582fed11af00dc626812cd7890bb88e72067f28c.bro"", ""amount"": 0.000043552539}], ""status"": ""success""}","1749456893"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,qy2w-XMg7mt92JUTdibjWfbYj7bYmoOUE8TwTzVHgpA,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""a7c91e6bd494b60b68cd0080a52bc756b8ec0180f9a08e6d2aa13f47e5fe59ea""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        147.895655652819\n        312.07904626\n        [coin runonflux.flux]\n        \""k:a7c91e6bd494b60b68cd0080a52bc756b8ec0180f9a08e6d2aa13f47e5fe59ea\""\n        \""k:a7c91e6bd494b60b68cd0080a52bc756b8ec0180f9a08e6d2aa13f47e5fe59ea\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:a7c91e6bd494b60b68cd0080a52bc756b8ec0180f9a08e6d2aa13f47e5fe59ea\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 1.042567562507)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749470123"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,"3BisSIwLH2NBPpdncnxK_bK-K4CbEQ7PBt9VurUI0so","{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        46773.026428902946\n        104.928330744852\n        [free.maga coin]\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        free.maga.transfer-create\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 329.719219539094)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749472015"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,GDshdwwU0eddJoCHUwSKcVYcOTZ3cYx1i-9tfjNp_UY,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 10.01, ""out-amount"": 4521.49865}","""(kaddex.exchange.swap-exact-out (read-decimal 'out-amount) (read-decimal 'in-amount) [coin free.maga] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\""(read-keyset 'keyset)) ""","{""data"": [{""token"": ""coin"", ""amount"": 9.999999992212}, {""token"": ""free.maga"", ""amount"": 4521.49865}], ""status"": ""success""}","1749472300"
