"sender","requestkey","data","code","result","creationtime"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,IuHEjPG6ZacYguO8Gw2m6qzw0UzWM1zmVc6uwtwqsUs,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        2.595995831085\n        0.001128553751\n        [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro]\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.018300071316)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749477628"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,f3fNUQ7L8bCZl1C-NuwfrUV-SgcRYPBAfOjJw5KdRwo,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""41c5407b043ac418b1c023e8b89624de4d248c787ccd3abc63bb80758c18889e""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        5.345100636356\n        178288.7444851817\n        [coin arkade.token]\n        \""k:41c5407b043ac418b1c023e8b89624de4d248c787ccd3abc63bb80758c18889e\""\n        \""k:41c5407b043ac418b1c023e8b89624de4d248c787ccd3abc63bb80758c18889e\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:41c5407b043ac418b1c023e8b89624de4d248c787ccd3abc63bb80758c18889e\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.037679460679)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749482631"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,aL993LNd8lxhOGZiHiKHr6_qxBBUU40e1l1MyRcpEC8,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        4.995863958414\n        10.77955729\n        [coin runonflux.flux]\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.035217570703)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749484497"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,nQlx6qzIxhz6tjoD5iVOsOzYkzbF61B15MKOxhC6HFk,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        1.170263226086\n        2.52246603\n        [coin runonflux.flux]\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.00824958971)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749485255"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,"6vc-579v5Nu2bFF9PMeqQMqGTAWEcH99hYyGSmIkfSs","{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""a7c91e6bd494b60b68cd0080a52bc756b8ec0180f9a08e6d2aa13f47e5fe59ea""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        5.76755369\n        2.658969994705\n        [runonflux.flux coin]\n        \""k:a7c91e6bd494b60b68cd0080a52bc756b8ec0180f9a08e6d2aa13f47e5fe59ea\""\n        \""k:a7c91e6bd494b60b68cd0080a52bc756b8ec0180f9a08e6d2aa13f47e5fe59ea\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        runonflux.flux.transfer-create\n        \""k:a7c91e6bd494b60b68cd0080a52bc756b8ec0180f9a08e6d2aa13f47e5fe59ea\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.04065747)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749491339"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,kyRJTuapji7iw_8qAFsAaXHdNbcGCzvHfLTMUzuP57U,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        25.07913281\n        11.546103310411\n        [runonflux.flux coin]\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        runonflux.flux.transfer-create\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.17679146)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749491893"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,"2EU0OhDk8suRsisCIufTx0ff5c7XjkBYckY1GxwdaxY","{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        24.49623885\n        11.278302573096\n        [runonflux.flux coin]\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        runonflux.flux.transfer-create\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.17268244)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749503126"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,K5Nz7AzjhHzBbIQ7C7RDOVS0FE4qf5AOMHiCLt-7_3Q,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""41c5407b043ac418b1c023e8b89624de4d248c787ccd3abc63bb80758c18889e""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        2.746196628004\n        91331.3561071404\n        [coin arkade.token]\n        \""k:41c5407b043ac418b1c023e8b89624de4d248c787ccd3abc63bb80758c18889e\""\n        \""k:41c5407b043ac418b1c023e8b89624de4d248c787ccd3abc63bb80758c18889e\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:41c5407b043ac418b1c023e8b89624de4d248c787ccd3abc63bb80758c18889e\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.019358888616)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749550191"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,"0dhUBbdCW35Z2HYxL3Mym1DuvfxpPUfec1fi5ObM4mg","{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        19.371444\n        8844.6014253779\n        [coin n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt]\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.136556)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749552248"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,CrLjF5CAEXDht7FUA6d4kd8bUkM-Gp7rlrunjfN9jcM,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""b7dc2494988d19be5710a8e09a03b3b4088c7071602b5d1a531cebc8009a51e6""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        180.174227461285\n        28897.4861251\n        [coin free.cyberfly_token]\n        \""k:b7dc2494988d19be5710a8e09a03b3b4088c7071602b5d1a531cebc8009a51e6\""\n        \""k:b7dc2494988d19be5710a8e09a03b3b4088c7071602b5d1a531cebc8009a51e6\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:b7dc2494988d19be5710a8e09a03b3b4088c7071602b5d1a531cebc8009a51e6\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 1.270110364782)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749562845"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,qhfbsW7049tzBqT70FfoGIP7qqkONldS80PWrWIShvE,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        17.873007\n        8334.8568220058\n        [coin n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt]\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.125993)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749575564"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,B01A1lwSjfuJzJYub39Bd8nLqKAo94P3qZu4J2jAxZo,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""a7c91e6bd494b60b68cd0080a52bc756b8ec0180f9a08e6d2aa13f47e5fe59ea""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        3778.193550389003\n        8.359114303401\n        [free.maga coin]\n        \""k:a7c91e6bd494b60b68cd0080a52bc756b8ec0180f9a08e6d2aa13f47e5fe59ea\""\n        \""k:a7c91e6bd494b60b68cd0080a52bc756b8ec0180f9a08e6d2aa13f47e5fe59ea\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        free.maga.transfer-create\n        \""k:a7c91e6bd494b60b68cd0080a52bc756b8ec0180f9a08e6d2aa13f47e5fe59ea\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 26.63379139247)""","{""error"": {""info"": ""kdlaunch.kdswap-exchange.swap-exact-in.{EvTCHQ5GOQGBPoAnOP50Dwp3Y19zqwEiJ3aqmObTsLs}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-in: insufficient output amount"", ""callStack"": []}, ""status"": ""failure""}","1749580998"
k:5d96a61871e582fb285a5b7fda79f1925bc0f68745f7a3a0ebea71d094f2718b,Pcjq_g6GqHDUSiVJztfZYMlEEPd7fP0a2N-OJIe0ifM,"{""a"": 250.68, ""b"": 120.772218, ""c"": {""keys"": [""5d96a61871e582fb285a5b7fda79f1925bc0f68745f7a3a0ebea71d094f2718b""], ""pred"": ""keys-all""}}","""(kdlaunch.kdswap-exchange.swap-exact-in (read-decimal 'a) (read-decimal 'b) [runonflux.flux coin] \""k:5d96a61871e582fb285a5b7fda79f1925bc0f68745f7a3a0ebea71d094f2718b\"" \""k:5d96a61871e582fb285a5b7fda79f1925bc0f68745f7a3a0ebea71d094f2718b\"" (read-keyset 'c))""","{""error"": {""info"": ""kdlaunch.kdswap-exchange.swap-exact-in.{EvTCHQ5GOQGBPoAnOP50Dwp3Y19zqwEiJ3aqmObTsLs}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-in: insufficient output amount"", ""callStack"": []}, ""status"": ""failure""}","1749606867"
k:5d96a61871e582fb285a5b7fda79f1925bc0f68745f7a3a0ebea71d094f2718b,VRXQjLjGUTSoedyHq4PZ1_LqkQ3RYoMlJs3tXmfX1Us,"{""a"": 206.2, ""b"": 113.565214, ""c"": {""keys"": [""5d96a61871e582fb285a5b7fda79f1925bc0f68745f7a3a0ebea71d094f2718b""], ""pred"": ""keys-all""}}","""(kdlaunch.kdswap-exchange.swap-exact-in (read-decimal 'a) (read-decimal 'b) [runonflux.flux coin] \""k:5d96a61871e582fb285a5b7fda79f1925bc0f68745f7a3a0ebea71d094f2718b\"" \""k:5d96a61871e582fb285a5b7fda79f1925bc0f68745f7a3a0ebea71d094f2718b\"" (read-keyset 'c))""","{""data"": [{""token"": ""runonflux.flux"", ""amount"": 206.2}, {""token"": ""coin"", ""amount"": 113.772786522449}], ""status"": ""success""}","1749607148"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,"3TrpM_OrqJddjOJN7a_rV8Mu_ZLNM1fwNMV0jMzmBdQ","{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 333.1, ""out-amount"": 181.67668}","""(kdlaunch.kdswap-exchange.swap-exact-in (read-decimal 'in-amount) (read-decimal 'out-amount) [runonflux.flux coin] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" (read-keyset 'keyset))""","{""error"": {""info"": ""kdlaunch.kdswap-exchange.swap-exact-in.{EvTCHQ5GOQGBPoAnOP50Dwp3Y19zqwEiJ3aqmObTsLs}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-in: insufficient output amount"", ""callStack"": []}, ""status"": ""failure""}","1749607134"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,ZnCjAgDHCf2STxbWuZiklzYXdPUzV6tvI9lIYfc6Zm8,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 4999.1, ""out-amount"": 30.72037}","""(kdlaunch.kdswap-exchange.swap-exact-in (read-decimal 'in-amount) (read-decimal 'out-amount) [free.cyberfly_token coin] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" (read-keyset 'keyset))""","{""data"": [{""token"": ""free.cyberfly_token"", ""amount"": 4999.1}, {""token"": ""coin"", ""amount"": 30.751125585306}], ""status"": ""success""}","1749636266"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,d4aZIOVBlRisPcMZHDnkptNal9WDDzTMa51ICCPMMak,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""22ce975d3132bfd480191b1827904c7914faa3e9a6a230b3c8e3ac947f2df560""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        14895.0\n        114.701443327505\n        [free.wiza coin]\n        \""k:22ce975d3132bfd480191b1827904c7914faa3e9a6a230b3c8e3ac947f2df560\""\n        \""k:22ce975d3132bfd480191b1827904c7914faa3e9a6a230b3c8e3ac947f2df560\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        free.wiza.transfer-create\n        \""k:22ce975d3132bfd480191b1827904c7914faa3e9a6a230b3c8e3ac947f2df560\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 105.0)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749638909"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,dzptPk_gdR897UNc3EggN8osHFNW9-W8BBj-5mFLLCQ,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""22ce975d3132bfd480191b1827904c7914faa3e9a6a230b3c8e3ac947f2df560""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        14895.0\n        118.51343772851\n        [free.wiza coin]\n        \""k:22ce975d3132bfd480191b1827904c7914faa3e9a6a230b3c8e3ac947f2df560\""\n        \""k:22ce975d3132bfd480191b1827904c7914faa3e9a6a230b3c8e3ac947f2df560\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        free.wiza.transfer-create\n        \""k:22ce975d3132bfd480191b1827904c7914faa3e9a6a230b3c8e3ac947f2df560\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 105.0)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749638020"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,XauiRJhnkKHprcGDGdR4Mzndc4_4Tjz43kocnbWI3jc,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""c64a35e9964ead2c628032f76d3a779ab9fbb77700c1642a19d24cbb559aecf4""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        40.08409338\n        0.26592617646\n        [free.crankk01 coin]\n        \""k:c64a35e9964ead2c628032f76d3a779ab9fbb77700c1642a19d24cbb559aecf4\""\n        \""k:c64a35e9964ead2c628032f76d3a779ab9fbb77700c1642a19d24cbb559aecf4\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        free.crankk01.transfer-create\n        \""k:c64a35e9964ead2c628032f76d3a779ab9fbb77700c1642a19d24cbb559aecf4\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.28256662)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749640916"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,wS-AxXAMuYJ99Mv_-akwzeCUvJg-PTypm5r2elIbCy0,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""d8ed16b00ef9d30e7da71d0288a3f3ade89d1821eefc695e7cdfdd2137650204""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        4394.025\n        9.466578402262\n        [n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt coin]\n        \""k:d8ed16b00ef9d30e7da71d0288a3f3ade89d1821eefc695e7cdfdd2137650204\""\n        \""k:d8ed16b00ef9d30e7da71d0288a3f3ade89d1821eefc695e7cdfdd2137650204\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt.transfer-create\n        \""k:d8ed16b00ef9d30e7da71d0288a3f3ade89d1821eefc695e7cdfdd2137650204\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 30.975)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749642323"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,Cofd3LHOzneypbplQ1IXHHbrF3d5ZI3-WKHnUAxzNkk,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 3047.94003, ""out-amount"": 20.08785}","""(kdlaunch.kdswap-exchange.swap-exact-in (read-decimal 'in-amount) (read-decimal 'out-amount) [free.crankk01 coin] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" (read-keyset 'keyset))""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 3047.94003}, {""token"": ""coin"", ""amount"": 20.107962261888}], ""status"": ""success""}","1749643135"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,dnMDJFJldVqzcCubn8Z1VKdqtmdTAgF_O4HuVTzFak8,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""a671b0de6fd269348b68dfcd277549bc885e781791c46edf0905fdf23193a0a9""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        4965.0\n        37.49869213578\n        [free.wiza coin]\n        \""k:a671b0de6fd269348b68dfcd277549bc885e781791c46edf0905fdf23193a0a9\""\n        \""k:a671b0de6fd269348b68dfcd277549bc885e781791c46edf0905fdf23193a0a9\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        free.wiza.transfer-create\n        \""k:a671b0de6fd269348b68dfcd277549bc885e781791c46edf0905fdf23193a0a9\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 35.0)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749647745"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,rFmYefW2e49MrAI4X4lFGyO8mfpPdtCFOvnQbtzDh5I,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 3170.32354, ""out-amount"": 20.21872}","""(kdlaunch.kdswap-exchange.swap-exact-in (read-decimal 'in-amount) (read-decimal 'out-amount) [free.crankk01 coin] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" (read-keyset 'keyset))""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 3170.32354}, {""token"": ""coin"", ""amount"": 20.238963610855}], ""status"": ""success""}","1749654768"
